team_name,number,name,position,year,height,weight,hometown,last_schools,team_page_url
air_force,13,Malik Dawkins,DB,SO,6-0,177,"Conyers, GA",Rockdale County,https://cfbstats.com/2017/team/721/index.html
air_force,22,Garrett Kauppila,DB,JR,6-2,200,"Rocklin, CA",Rocklin,https://cfbstats.com/2017/team/721/index.html
air_force,84,Garrett Amy,WR,JR,5-8,185,"Dallas, TX",Jesuit College Prep,https://cfbstats.com/2017/team/721/index.html
air_force,49,Brody Bagnall,LB,JR,6-2,230,"Vancouver, WA",Evergreen,https://cfbstats.com/2017/team/721/index.html
air_force,15,Brett Baldwin,DB,SR,6-0,175,"Long Beach, CA",St. John Bosco,https://cfbstats.com/2017/team/721/index.html
air_force,66,Jake Barnhorst,OL,SR,6-4,275,"Cincinnati, OH",Sycamore,https://cfbstats.com/2017/team/721/index.html
air_force,8,Marcus Bennett,WR,JR,6-0,186,"Marietta, GA",Marietta,https://cfbstats.com/2017/team/721/index.html
air_force,65,Neal Bess,OL,SR,6-2,255,"Richmond, TX",George Ranch,https://cfbstats.com/2017/team/721/index.html
air_force,64,Ryan Beveridge,OL,SR,6-0,270,"Hilliard, OH",Hilliard Bradley,https://cfbstats.com/2017/team/721/index.html
air_force,23,Taven Birdow,FB,SO,6-1,220,"Altus, OK",Altus,https://cfbstats.com/2017/team/721/index.html
air_force,13,Cody Bronkar,WR,SR,6-4,205,"La Habra, CA",Whittier Christian,https://cfbstats.com/2017/team/721/index.html
air_force,80,Ethan Brown,TE,SR,6-4,240,"Groveport, OH",Harvest Prep,https://cfbstats.com/2017/team/721/index.html
air_force,32,Aubrey Duty-Tyson,FB,SR,6-0,240,"Miami Gardens, FL",University School,https://cfbstats.com/2017/team/721/index.html
air_force,16,Robert Bullard,DB,JR,5-9,180,"Covington, GA",Alcovy,https://cfbstats.com/2017/team/721/index.html
air_force,90,Micah Capra,DL,JR,6-2,270,"Argyle, TX",Argyle,https://cfbstats.com/2017/team/721/index.html
air_force,3,Ronald Cleveland,WR,JR,5-9,174,"Franklin, TN",Battle Ground Academy,https://cfbstats.com/2017/team/721/index.html
air_force,31,Ross Connors,DB,JR,5-11,184,"Bellevue, WA",Bellevue Senior,https://cfbstats.com/2017/team/721/index.html
air_force,97,Santo Coppola,DL,SR,6-4,270,"Santa Fe, NM",Saint Michaels,https://cfbstats.com/2017/team/721/index.html
air_force,9K,Noah Crabbe,-,-,-,-,-,-,https://cfbstats.com/2017/team/721/index.html
air_force,93,Deion Crisostomo-Fetui,DL,SO,6-0,290,"Federal Way, WA",Eastside Catholic,https://cfbstats.com/2017/team/721/index.html
air_force,59,Austin Cutting,OL,JR,6-3,240,"Keller, TX",Central,https://cfbstats.com/2017/team/721/index.html
air_force,42,Blake Dailey,LB,JR,6-3,230,"Gas City, IN",Mississinewa,https://cfbstats.com/2017/team/721/index.html
air_force,81,Lesley Dalger,TE,SO,6-4,225,"Sunrise, FL",Westminster Academy,https://cfbstats.com/2017/team/721/index.html
air_force,57,Ryan Darby,DL,JR,6-3,245,"Missouri City, TX",Westbury Christian,https://cfbstats.com/2017/team/721/index.html
air_force,76,Blake Davis,OL,SO,6-0,310,"Conyers, GA",Rockdale County,https://cfbstats.com/2017/team/721/index.html
air_force,28,Jaylen Burgess,FB,SO,5-10,215,"Maryville, TN",Maryville,https://cfbstats.com/2017/team/721/index.html
air_force,53,Micah Mackaly,OL,SO,6-4,255,"Mesquite, TX",Dr. Ralph H. Poteet,https://cfbstats.com/2017/team/721/index.html
air_force,89,Robert Ator,DL,SO,6-4,225,"Little Rock, AR",Pulaski Academy,https://cfbstats.com/2017/team/721/index.html
air_force,75,Colin Marquez,OL,JR,6-3,270,"Mesa, AZ",Red Mountain,https://cfbstats.com/2017/team/721/index.html
air_force,78,R.J. Slater,OL,SR,6-2,285,"Sugar Land, TX",Clements,https://cfbstats.com/2017/team/721/index.html
air_force,10,Andrew Smith,WR,JR,5-8,165,"Gainsville, GA",North Hall,https://cfbstats.com/2017/team/721/index.html
air_force,85,Matt Smith,DL,SO,6-2,255,"Bakersfield, CA",Bakersfield Christian,https://cfbstats.com/2017/team/721/index.html
air_force,30,Jacob Stafford,FB,SR,6-0,230,"Shiner, TX",Shiner,https://cfbstats.com/2017/team/721/index.html
air_force,11,Luke Strebel,-,SR,5-10,175,"Nashville, TN",Father Ryan,https://cfbstats.com/2017/team/721/index.html
air_force,5,Dailen Sutton,DB,JR,6-1,181,"Dallas, TX",Bishop Dunne,https://cfbstats.com/2017/team/721/index.html
air_force,28,Grant Theil,DB,SO,6-1,187,"Jasper, IN",Jasper,https://cfbstats.com/2017/team/721/index.html
air_force,98,Brayden Thomas,-,JR,6-1,190,"Welborn, FL",Columbia,https://cfbstats.com/2017/team/721/index.html
air_force,62,Jordan Tyler,OL,SR,6-2,270,"Hoschton, GA",Jefferson,https://cfbstats.com/2017/team/721/index.html
air_force,6,Shaquille Vereen,LB,SR,5-9,186,"Lilburn, GA",Parkview,https://cfbstats.com/2017/team/721/index.html
air_force,72,Connor Vikupitz,OL,SO,6-3,255,"Fresno, CA",Bullard,https://cfbstats.com/2017/team/721/index.html
air_force,91,Charlie Scott,-,SO,6-1,192,"Greenwood Village, CO",Cherry Creek,https://cfbstats.com/2017/team/721/index.html
air_force,21,Bryce VonZurmuehlen,DB,JR,6-0,195,"Coppell, TX",Coppell,https://cfbstats.com/2017/team/721/index.html
air_force,23,Eric Ward,DB,SO,5-11,180,"Kennedale, TX",Sam Houston,https://cfbstats.com/2017/team/721/index.html
air_force,24,Benton Washington,RB,SR,5-11,205,"Newnan, GA",Northgate,https://cfbstats.com/2017/team/721/index.html
air_force,19,Benjamin Waters,DB,SO,6-1,205,"Denver, CO",Valor Christian,https://cfbstats.com/2017/team/721/index.html
air_force,71,Garrett Watts,OL,SO,6-5,285,"Chesapeake, VA",Great Bridge,https://cfbstats.com/2017/team/721/index.html
air_force,21,D'Morea Wicks,WR,SO,5-8,175,"Plaquemine, LA",Plaquemine,https://cfbstats.com/2017/team/721/index.html
air_force,12,Tyler Williams,WR,SR,5-10,185,"Oro Valley, AZ",Ironwood Ridge,https://cfbstats.com/2017/team/721/index.html
air_force,8,Lakota Wills,LB,FR,6-3,220,"Richland, WA",Richland,https://cfbstats.com/2017/team/721/index.html
air_force,36,Parker Wilson,RB,JR,5-11,230,"Coppell, TX",Coppell,https://cfbstats.com/2017/team/721/index.html
air_force,56,Elijah Woolum,OL,SO,6-4,260,"Jackson, OH",Jackson,https://cfbstats.com/2017/team/721/index.html
air_force,2,Arion Worthman,QB,JR,5-11,205,"Normal, IL",Normal Community West,https://cfbstats.com/2017/team/721/index.html
air_force,25,Christian Mallard,RB,SO,5-9,208,"San Antonio, TX",Communication Arts,https://cfbstats.com/2017/team/721/index.html
air_force,89,Kade Waguespack,TE,SO,6-2,230,"Gonzales, LA",East Ascension,https://cfbstats.com/2017/team/721/index.html
air_force,6S,Mike Schmidt,-,-,-,-,-,-,https://cfbstats.com/2017/team/721/index.html
air_force,40,Kyle Johnson,LB,SO,6-0,221,"Jacksonville, FL",Bolles School,https://cfbstats.com/2017/team/721/index.html
air_force,9B,Joseph Saucier,-,-,-,-,-,-,https://cfbstats.com/2017/team/721/index.html
air_force,18,Justin Saylor,DB,SO,6-2,185,"Martinsville, IN",Roncalli,https://cfbstats.com/2017/team/721/index.html
air_force,17,Drew McAdams,LB,JR,6-1,230,"Coppell, TX",Coppell,https://cfbstats.com/2017/team/721/index.html
air_force,33,Tim McVey,RB,SR,5-9,190,"Lundhurst, OH",Saint Ignatius,https://cfbstats.com/2017/team/721/index.html
air_force,9,Malik Miller,RB,JR,5-10,200,"Griffin, GA",Griffin,https://cfbstats.com/2017/team/721/index.html
air_force,79,Stone Miller,OL,JR,6-3,260,"Mason, MI",Mason,https://cfbstats.com/2017/team/721/index.html
air_force,68,Christopher Mitchell,OL,SO,6-2,270,"Vancouver, WA",Mountain View,https://cfbstats.com/2017/team/721/index.html
air_force,96,Cody Moorhead,DL,SR,6-5,285,"Newcastle, WA",Hazen,https://cfbstats.com/2017/team/721/index.html
air_force,88,Austin Morris,DL,SR,6-3,245,"Carrollton, TX",Irving,https://cfbstats.com/2017/team/721/index.html
air_force,95,Cecil Moskowitz,-,SR,6-1,200,"Roswell, GA",Milton,https://cfbstats.com/2017/team/721/index.html
air_force,35,Christopher Musselman,LB,SO,6-2,235,"San Tan Valley, AZ",Poston Butte,https://cfbstats.com/2017/team/721/index.html
air_force,88,Rhett Myers,TE,SO,6-4,245,"Elizabethtown, IN",Columbus East,https://cfbstats.com/2017/team/721/index.html
air_force,55,Alex Norton,OL,SR,6-2,285,"Hamlet, NC",Richmond,https://cfbstats.com/2017/team/721/index.html
air_force,60,Ernest McQuade,OL,SR,6-1,270,"Aledo, TX",Aledo,https://cfbstats.com/2017/team/721/index.html
air_force,43,Colton Parton,LB,SO,5-11,230,"Gurley, AL",Madison County,https://cfbstats.com/2017/team/721/index.html
air_force,7,Ja'Mel Sanders,LB,SR,6-1,205,"Dayton, OH",Chaminade Julienne,https://cfbstats.com/2017/team/721/index.html
air_force,26,Abraham Nuno,LB,JR,6-0,210,"Moreno Valley, CA",Valley View,https://cfbstats.com/2017/team/721/index.html
air_force,5,Isaiah Sanders,QB,SO,6-2,213,"Colorado Springs, CO",Palmer Ridge,https://cfbstats.com/2017/team/721/index.html
air_force,7,Geraud Sanders,WR,SO,6-3,210,"Frisco, TX",Bishop Dunne,https://cfbstats.com/2017/team/721/index.html
air_force,44,Grant Ross,LB,SR,6-1,225,"Houston, TX",Kashmere,https://cfbstats.com/2017/team/721/index.html
air_force,18,Jake Matkovich,WR,JR,6-5,195,"Milwaukee, WI",Marquette University,https://cfbstats.com/2017/team/721/index.html
air_force,86,C.J. Riazzi,TE,SR,6-3,230,"Kettering, OH",Chaminade Julienne,https://cfbstats.com/2017/team/721/index.html
air_force,6,Nate Romine,QB,SR,5-11,190,"Upland, CA",Upland,https://cfbstats.com/2017/team/721/index.html
air_force,77,JC Rast,OL,SR,6-4,290,"San Antonio, TX",Taylor Johnson,https://cfbstats.com/2017/team/721/index.html
air_force,85,Ryan Reffitt,TE,SR,6-5,240,"Galloway, OH",Hilliard Bradley,https://cfbstats.com/2017/team/721/index.html
air_force,96,Matthew Philichi,-,JR,5-9,180,"Gig Harbor, WA",Bellarmine Prep,https://cfbstats.com/2017/team/721/index.html
air_force,69,Wolfgang Rehbock,OL,SO,6-3,275,"Los Gatos, CA",Bellarmine College Prep,https://cfbstats.com/2017/team/721/index.html
akron,25,Travonte Junius,LB,JR,6-3,210,"Akron, OH",St. Vincent-St. Mary HS,https://cfbstats.com/2017/team/5/index.html
akron,1,Kato Nelson,QB,FR,6-1,205,"Hollywood, FL",Flanagan HS,https://cfbstats.com/2017/team/5/index.html
akron,73,Jonathan Neeley,OL,FR,6-5,300,"Youngstown, OH",Ursuline HS,https://cfbstats.com/2017/team/5/index.html
akron,71,Shawn Muldowney II,OL,FR,6-4,295,"Diamond, OH",Southeast HS,https://cfbstats.com/2017/team/5/index.html
akron,9,Manny Morgan,RB,SR,5-8,200,"Naples, FL",Naples HS,https://cfbstats.com/2017/team/5/index.html
akron,56,Deon'Tae Moore,DE,SR,6-2,220,"Akron, OH",Kenmore HS,https://cfbstats.com/2017/team/5/index.html
akron,44,Dylan Meeks,TE,FR,6-2,235,"Orlando, FL",Dr. Phillips HS,https://cfbstats.com/2017/team/5/index.html
akron,80,M.J. McGriff,WR,FR,5-8,190,"Vero Beach, FL",Vero Beach HS,https://cfbstats.com/2017/team/5/index.html
akron,77,Cedric McCoy,OL,SR,6-5,310,"Palatka, FL",Palatka HS | Ellsworth CC,https://cfbstats.com/2017/team/5/index.html
akron,17,Cameron Lyons,LB,FR,6-1,220,"Morgantown, WV",Morgantown HS,https://cfbstats.com/2017/team/5/index.html
akron,15,Jeffrey Lubin,DB,FR,6-2,185,"Hollywood, FL",South Broward HS,https://cfbstats.com/2017/team/5/index.html
akron,12,Darryl Long,TE,SO,6-4,250,"Columbus, OH",Westerville South HS | Kentucky,https://cfbstats.com/2017/team/5/index.html
akron,29,Vince Lockett,S,SO,5-11,205,"Akron, OH",St. Vincent-St. Mary HS,https://cfbstats.com/2017/team/5/index.html
akron,34,DeMarcus Lloyd,LB,SR,6-0,220,"Vienna, GA",Dooly County HS | Butler County CC,https://cfbstats.com/2017/team/5/index.html
akron,75,Jovann Letuli,OL,SR,6-5,330,"San Diego, CA",San Diego HS | Grossmont College,https://cfbstats.com/2017/team/5/index.html
akron,19,Sammy Laster,LB,FR,5-11,185,"Miami Gardens, FL",Miami Central Senior HS,https://cfbstats.com/2017/team/5/index.html
akron,55,Tony Jones,LB,JR,6-1,225,"Duluth, GA",Peachtree Ridge HS | L.A. Pierce College,https://cfbstats.com/2017/team/5/index.html
akron,11,Michael Kish,DE,SR,6-4,240,"Pittsburgh, PA",Brentwood HS,https://cfbstats.com/2017/team/5/index.html
akron,10,Robbie Kelley,QB,JR,6-2,215,"Springfield, IL",Rochester HS | Quincy,https://cfbstats.com/2017/team/5/index.html
akron,76,Rich Kallay,OL,SO,6-5,315,"Largo, FL",Central Catholic HS,https://cfbstats.com/2017/team/5/index.html
akron,45,Brandon Junk,TE,SO,6-2,240,"Clearwater, FL",Central Catholic HS,https://cfbstats.com/2017/team/5/index.html
akron,37,Tom O'Leary,PK,JR,5-11,195,"Tucker, GA",St. Pius X Catholic HS,https://cfbstats.com/2017/team/5/index.html
akron,40,John Lako,LB,SO,6-2,230,"Monroe, MI",St. Mary Catholic HS,https://cfbstats.com/2017/team/5/index.html
akron,3,Kwadarrius Smith,WR,JR,5-9,165,"Orlando, FL",First Academy | MIssouri,https://cfbstats.com/2017/team/5/index.html
akron,2,Alex Ramart,QB,FR,6-3,212,"Richmond, TX",Foster HS,https://cfbstats.com/2017/team/5/index.html
akron,18,Malik Wooldridge,WR,FR,5-9,168,"Akron, OH",St. Vincent-St. Mary HS,https://cfbstats.com/2017/team/5/index.html
akron,4,Thomas Woodson,QB,SR,6-1,224,"Monroeville, PA",Gateway Senior HS,https://cfbstats.com/2017/team/5/index.html
akron,54,Maverick Wolfley,LB,FR,6-3,225,"Morgantown, WV",Morgantown HS | West Virginia,https://cfbstats.com/2017/team/5/index.html
akron,82,Austin Wolf,WR,SR,6-3,210,"Lebanon, OH",Lebanon HS,https://cfbstats.com/2017/team/5/index.html
akron,35,Newman Williams,TE,JR,6-2,265,"Akron, OH",St. Vincent-St. Mary HS,https://cfbstats.com/2017/team/5/index.html
akron,97,Brennan Williams,DL,JR,6-1,285,"Akron, OH",Firestone HS,https://cfbstats.com/2017/team/5/index.html
akron,19,Andre Williams,WR,FR,5-10,178,"Orlando, FL",Winter Park HS,https://cfbstats.com/2017/team/5/index.html
akron,38,Jonah Wieland,P,FR,6-1,215,"Hudson, OH",Hudson HS,https://cfbstats.com/2017/team/5/index.html
akron,52,Josh Ward,LB,SO,6-2,240,"Delray Beach, FL",American Heritage HS,https://cfbstats.com/2017/team/5/index.html
akron,30,Chuck Turfe,RB,SO,5-11,195,"Canton, MI",Canton HS,https://cfbstats.com/2017/team/5/index.html
akron,10,Mykel Traylor-Bennett,TE,SR,6-3,230,"Columbus, OH",Reynoldsburg HS,https://cfbstats.com/2017/team/5/index.html
akron,74,Xavier Quigley,OL,SR,6-1,290,"Ankeny, IA",Ankeny HS | Western Iowa,https://cfbstats.com/2017/team/5/index.html
akron,28,Jemarulin Suggs,RB,FR,5-11,174,"Akron, OH",East HS,https://cfbstats.com/2017/team/5/index.html
akron,51,De'von Jones,DL,SO,6-4,225,"Akron, OH",Coventry HS,https://cfbstats.com/2017/team/5/index.html
akron,68,Andrew Siegman,OL,FR,6-3,300,"Brecksville, OH",Brecksville-Broadview HS,https://cfbstats.com/2017/team/5/index.html
akron,22,Deltron Sands,RB,SO,5-8,200,"Fort Lauderdale, FL",Saint Thomas Aquinas HS | Oregon State,https://cfbstats.com/2017/team/5/index.html
akron,16,Justin Sampson,DE,FR,6-2,210,"Akron, OH",St. Vincent-St. Mary HS,https://cfbstats.com/2017/team/5/index.html
akron,78,Austin Sample,OL,FR,6-3,300,"Sylvania, OH",Northview HS,https://cfbstats.com/2017/team/5/index.html
akron,38,Dayvon Robinson,DB,FR,6-1,175,"Paterson, NJ",Kennedy HS,https://cfbstats.com/2017/team/5/index.html
akron,66,Kyle Ritz,OL,JR,6-5,305,"Willoughby, OH",Willoughby South HS,https://cfbstats.com/2017/team/5/index.html
akron,6,Jordyn Riley,DB,FR,5-10,180,"Citra, FL",North Marion HS,https://cfbstats.com/2017/team/5/index.html
akron,86,Trevon Richardson,WR,SO,5-7,160,"Akron, OH",Kent Roosevelt,https://cfbstats.com/2017/team/5/index.html
akron,94,Brian Reinke,DL,JR,6-4,255,"Akron, OH",Copley Senior HS,https://cfbstats.com/2017/team/5/index.html
akron,60,Dean Ramicone,LB,SO,6-0,200,"Brunswick, OH",Brunswick HS,https://cfbstats.com/2017/team/5/index.html
akron,15,Nate Stewart,WR,FR,6-2,210,"Bethlehem, PA",Pius X HS,https://cfbstats.com/2017/team/5/index.html
akron,6,Nick Johns,QB,SO,6-3,225,"Leesburg, VA",Gonzaga HS | Northeastern Okla. A&M,https://cfbstats.com/2017/team/5/index.html
akron,5,Ulysees Gilbert III,LB,JR,6-1,225,"Ocala, FL",Trinity Catholic HS,https://cfbstats.com/2017/team/5/index.html
akron,12,Drew Hodgson,QB,FR,6-3,210,"Dublin, OH",Dublin Coffman HS,https://cfbstats.com/2017/team/5/index.html
akron,72,Hunter Corne,OL,FR,6-4,292,"Dunnellon, FL",Dunnellon HS,https://cfbstats.com/2017/team/5/index.html
akron,8,Darius Copeland,DL,SR,6-1,275,"Ft. Myers, FL",Ft. Myers HS,https://cfbstats.com/2017/team/5/index.html
akron,37,Jerome Cooper,DB,FR,5-11,195,"Detroit, MI",Stevenson HS,https://cfbstats.com/2017/team/5/index.html
akron,11,A.J. Coney,WR,SR,5-8,180,"Orlando, FL",Oviedo HS | Weber State,https://cfbstats.com/2017/team/5/index.html
akron,61,Peyton Coffman,LS,FR,5-11,210,"Grand Blanc, MI",Fenton HS,https://cfbstats.com/2017/team/5/index.html
akron,5,Tra'Von Chapman,WR,SR,6-1,215,"Cincinnati, OH",Roosevelt HS | Pittsburgh | Ashland,https://cfbstats.com/2017/team/5/index.html
akron,91,Ibrahima Camara,DL,SR,6-3,285,"Reynoldsburg, OH",Reynoldsburg HS | Lackawanna College,https://cfbstats.com/2017/team/5/index.html
akron,46,Hugh Cade,CB,JR,5-8,160,"Akron, OH",Buchtel HS,https://cfbstats.com/2017/team/5/index.html
akron,13,Denzel Butler,DB,SO,5-9,180,"Fort Lauderdale, FL",Coral Springs Charter HS | WV Wesleyan,https://cfbstats.com/2017/team/5/index.html
akron,14,Dustin Burkhart,WR,FR,6-0,188,"Akron, OH",Coventry HS,https://cfbstats.com/2017/team/5/index.html
akron,50,Undrea Bullard,OL,JR,6-6,300,"St. Petersburg, FL",Gibbs HS,https://cfbstats.com/2017/team/5/index.html
akron,88,Michael Buddenberg,LS,SR,5-11,220,"Massillon, OH",Jackson HS,https://cfbstats.com/2017/team/5/index.html
akron,59,Trevor Brown,OL,SO,6-5,290,"Clinton, MD",Wise HS | Jireh Prep,https://cfbstats.com/2017/team/5/index.html
akron,4,Kyron Brown,CB,JR,6-1,190,"Boynton Beach, FL",Boynton Beach HS,https://cfbstats.com/2017/team/5/index.html
akron,12,DeAndre Brimage,DL,FR,6-0,276,"Akron, OH",East HS,https://cfbstats.com/2017/team/5/index.html
akron,50,Brock Boxen,DL,JR,6-3,290,"New Galilee, PA",Beaver Falls HS,https://cfbstats.com/2017/team/5/index.html
akron,36,Kobie Booker,TE,FR,6-0,273,"Barberton, OH",Barberton HS,https://cfbstats.com/2017/team/5/index.html
akron,23,Nathan Bischof,LB,JR,6-2,215,"Akron, OH",St. Vincent-St. Mary HS,https://cfbstats.com/2017/team/5/index.html
akron,21,Fransohn Bickley,WR,SR,5-6,150,"Akron, OH",St. Vincent-St. Mary HS,https://cfbstats.com/2017/team/5/index.html
akron,10,Brian Bell,LB,JR,6-3,225,"Valdosta, GA",Lowndes HS,https://cfbstats.com/2017/team/5/index.html
akron,42,Youssef Barakat,LB,SO,5-10,215,"Akron, OH",St. Vincent-St. Mary HS,https://cfbstats.com/2017/team/5/index.html
akron,34,Warren Ball,RB,SR,6-1,225,"Columbus, OH",St. Francis DeSales HS | Ohio State,https://cfbstats.com/2017/team/5/index.html
akron,17,Anthony Young,WR,SR,6-0,190,"Medina, OH",Lakewood St. Edward HS | Indiana,https://cfbstats.com/2017/team/5/index.html
akron,56,Brandon Council,OL,FR,6-4,325,"Tar Heel, NC",West Bladen HS | Jireh Prep,https://cfbstats.com/2017/team/5/index.html
akron,20,Zaire Jacobs,DB,FR,5-11,185,"Miami Gardens, FL",St. Thomas Aquinas HS,https://cfbstats.com/2017/team/5/index.html
akron,24,Darian Dailey,CB,JR,5-11,180,"Bradenton, FL",Manatee HS | Rutgers,https://cfbstats.com/2017/team/5/index.html
akron,16,Jaquavis Dixon,WR,SO,6-2,200,"Oviedo, FL",Hagerty HS,https://cfbstats.com/2017/team/5/index.html
akron,22,Mikee Hayes,CB,SR,5-9,180,"Ocala, FL",West Port HS,https://cfbstats.com/2017/team/5/index.html
akron,42,Andrew Hauser,LB,SR,6-1,230,"Mason, OH",William Mason HS,https://cfbstats.com/2017/team/5/index.html
akron,90,Matt Hanson,DL,FR,6-3,245,"Fort Lauderdale, FL",Western HS,https://cfbstats.com/2017/team/5/index.html
akron,32,Zach Guiser,S,SR,6-1,195,"Fayette City, PA",Greensburg Central Catholic HS,https://cfbstats.com/2017/team/5/index.html
akron,65,Hayden Grover,LS,JR,5-11,190,"Spencer, NY",Spencer-van Etten Central HS,https://cfbstats.com/2017/team/5/index.html
akron,39,Jason Grossman,WR,SO,5-11,165,"Culver City, CA",Culver City HS,https://cfbstats.com/2017/team/5/index.html
akron,36,Caleb Green,DB,JR,6-0,205,"Powell, OH",Buckeye Valley HS | CC of San Francisco,https://cfbstats.com/2017/team/5/index.html
akron,3,DeMarkus Glover,LB,FR,6-1,220,"St. Petersburg, FL",Northside Christian HS,https://cfbstats.com/2017/team/5/index.html
akron,8,Kevin Gladney,WR,SR,6-1,210,"Akron, OH",Firestone HS | Nebraska,https://cfbstats.com/2017/team/5/index.html
akron,39,Zach Gingerich,PK,SR,6-3,200,"Bellefontaine, OH",Bellefontaine HS,https://cfbstats.com/2017/team/5/index.html
akron,18,Tyler Gilchrist,S,FR,5-10,195,"Akron, OH",Hoban HS,https://cfbstats.com/2017/team/5/index.html
akron,7,Jordan George,DB,JR,6-0,205,"Dayton, OH",Archbishop Alter HS,https://cfbstats.com/2017/team/5/index.html
akron,52,Lavonne Gauthney,OL,SR,6-1,285,"Reynoldsburg, OH","Reynoldsburg HS, Hargrave Military Academy (Va.)",https://cfbstats.com/2017/team/5/index.html
akron,48,Nick Gasser,PK,JR,6-0,175,"Liberty Township, OH",Lakota East HS,https://cfbstats.com/2017/team/5/index.html
akron,41,Kyle Foster,P,JR,6-2,190,"Parkersburg, WV",Parkersburg HS,https://cfbstats.com/2017/team/5/index.html
akron,49,James Fonseca,PK,JR,5-11,170,"Fontanay, CA",Summit HS | Riverside City College,https://cfbstats.com/2017/team/5/index.html
akron,47,Jerry Fitschen,PK,SO,6-0,210,"Orange, CA",Orange Lutheran HS,https://cfbstats.com/2017/team/5/index.html
akron,2,Shawn Featherstone,DB,JR,6-2,195,"Pittsburgh, PA",Penn Hills HS,https://cfbstats.com/2017/team/5/index.html
akron,63,Nick Fazio,OL,JR,6-3,300,"Streetsboro, OH",Streetsboro HS | Charleston,https://cfbstats.com/2017/team/5/index.html
akron,57,Stephen Ericksen,OL,SR,6-3,305,"Sherrodsville, OH",Carrollton HS,https://cfbstats.com/2017/team/5/index.html
akron,28,Mark Ellis,CB,SO,5-11,170,"Williamstown, NJ",Williamstown HS | West Virginia,https://cfbstats.com/2017/team/5/index.html
